session,location,response_location,reaction_time
2,15,15,0.5041
2,0,0,0.497
2,14,0,0.6819
2,0,14,0.814
2,11,11,0.3314
2,0,0,0.64
2,0,14,0.9237
2,15,15,0.5361
2,15,15,0.3962
2,0,0,0.5322
2,0,0,0.6107
2,1,1,0.6883
2,2,2,0.5539
2,2,2,0.5204
2,0,0,0.429
2,10,10,0.8049
2,11,11,0.4724
2,14,14,0.876
2,0,11,0.6002
2,0,0,0.509
2,0,11,0.6379
2,0,0,0.582
2,0,0,0.3669
2,0,0,0.5005
2,0,0,0.5327
2,11,11,0.5108
2,0,0,0.4763
2,11,11,0.8061
2,0,0,0.8688
2,0,0,0.3838
2,0,0,0.5358
2,0,0,0.4383
2,0,14,0.6483
2,0,0,1.2447
2,0,14,0.5119
2,1,1,0.4579
2,14,14,0.5604
2,10,10,0.6198
2,0,0,0.363
2,15,15,0.4445
2,0,0,0.3365
2,0,0,0.7831
2,10,10,0.4713
2,10,10,0.496
2,0,0,0.3881
2,0,0,0.3497
2,0,0,0.422
2,9,9,0.6524
2,0,0,0.3624
2,15,15,0.517
2,15,15,0.4627
2,9,9,0.5047
2,0,0,0.3392
2,9,9,0.6308
2,14,14,0.4279
2,0,0,0.3376
2,0,0,0.3584
2,0,0,0.3745
2,1,1,0.4626
2,11,11,0.5146
2,0,0,0.3489
2,1,1,0.4106
2,10,10,0.429
2,0,0,0.3369
2,14,14,0.5119
2,0,0,0.3585
2,1,1,0.4643
2,0,0,0.359
2,0,0,0.3359
2,10,10,0.7124
2,1,1,0.3968
2,0,0,0.2888
2,2,2,0.4468
2,0,0,0.3347
2,0,0,0.3018
2,0,0,0.3386
2,0,0,0.3004
2,11,11,0.5411
2,0,0,0.3431
2,1,1,0.5549
2,10,10,0.5806
2,10,10,0.569
2,1,1,0.3811
2,0,0,0.3286
2,1,1,0.4484
2,0,0,0.697
2,15,0,0.5822
2,0,0,0.5805
2,14,14,0.6915
2,15,15,0.3965
2,0,0,0.3525
2,10,0,0.3908
2,0,0,0.5183
2,15,15,0.6404
2,14,14,0.5448
2,0,0,0.6669
2,0,0,0.4996
2,0,0,0.3826
2,14,14,0.662
2,0,0,0.3607
2,0,0,0.2783
2,0,0,0.3732
2,0,0,0.3424
2,11,14,0.6127
2,0,0,0.3381
2,0,0,0.4223
2,0,0,0.2409
2,0,0,0.4534
2,2,0,0.5171
2,0,0,0.4947
2,0,0,0.2686
2,0,0,0.4703
2,14,1,0.8071
2,2,2,0.5499
2,9,0,0.4745
2,0,0,0.245
2,0,11,0.5978
2,0,0,0.331
2,0,0,0.4118
2,2,2,0.3929
2,0,0,0.4365
2,0,0,0.6077
2,10,10,0.4493
2,14,14,0.5566
2,1,1,0.4625
2,14,14,0.4022
2,1,1,0.4001
2,2,0,0.4047
2,14,0,0.4765
2,15,15,0.4183
2,14,14,0.3361
2,0,0,0.3567
2,0,0,0.6879
2,10,10,0.4985
2,1,1,0.4683
2,11,11,0.5616
2,0,0,0.3842
2,11,11,0.483
2,0,0,0.3316
2,11,11,0.4785
2,0,0,0.3523
2,0,0,0.3665
2,0,0,0.3565
2,0,0,0.3649
2,0,0,0.281
2,2,2,0.4901
2,1,1,0.369
2,2,2,0.5051
2,11,11,0.4867
2,11,11,0.4843
2,0,0,0.313
2,14,14,0.4721
2,9,9,0.596
2,0,0,0.631
2,0,0,0.4284
2,0,0,0.7539
2,0,0,0.51
2,9,9,0.8224
2,0,0,0.3399
2,0,0,0.3848
2,0,0,0.369
2,0,0,0.399
2,9,0,0.2446
2,9,9,0.7047
2,0,0,0.4525
2,0,11,0.8184
2,0,0,0.4181
2,0,0,0.4443
2,10,10,0.5604
2,2,2,0.3972
2,0,0,0.2689
2,0,0,0.3697
2,0,0,0.3505
2,1,1,0.5708
2,0,9,0.6218
2,0,0,0.4742
2,0,0,0.4146
2,10,10,0.4964
2,0,0,0.3397
2,10,10,0.4666
2,0,0,0.2925
2,2,2,0.5342
2,0,1,0.392
2,0,0,0.4863
2,0,0,0.471
2,2,2,0.5664
2,0,0,0.3046
2,1,0,0.3284
2,0,15,0.5454
2,0,0,0.2848
2,11,11,0.5142
2,11,11,0.4921
2,0,0,0.3137
2,11,11,0.4525
2,11,11,0.5038
2,0,0,0.3269
2,2,2,0.542
2,15,15,0.3784
2,1,1,0.4845
2,0,0,0.3804
2,14,14,0.4048
2,0,0,0.3549
2,0,0,0.2887
2,14,14,0.6847
2,11,11,0.4572
2,11,11,0.5499
2,14,14,0.3989
2,0,0,0.4867
2,11,11,0.4757
2,0,0,0.3541
2,0,0,0.5329
2,0,0,0.2801
2,2,2,0.5304
2,1,1,0.4453
2,0,14,0.7855
2,0,0,0.3765
2,10,0,0.5347
